2018/10/20 03:50:05,201810200230,"3,4,6",13,大,单
2018/10/20 03:51:05,201810200231,"2,4,5",11,大,单
2018/10/20 03:52:05,201810200232,"2,2,4", 8,小,双
2018/10/20 03:53:05,201810200233,"3,4,6",13,大,单
2018/10/20 03:54:05,201810200234,"1,2,3", 6,小,双
2018/10/20 03:55:05,201810200235,"1,1,3", 5,小,单
2018/10/20 03:56:05,201810200236,"2,4,5",11,大,单
2018/10/20 03:57:05,201810200237,"2,3,3", 8,小,双
2018/10/20 03:58:05,201810200238,"1,2,6", 9,小,单
2018/10/20 03:59:05,201810200239,"4,5,6",15,大,单
2018/10/20 04:00:06,201810200240,"2,3,5",10,小,双
2018/10/20 04:01:06,201810200241,"1,1,2", 4,小,双
2018/10/20 04:02:05,201810200242,"3,3,3", 9,小,单
2018/10/20 04:03:06,201810200243,"3,3,4",10,小,双
2018/10/20 04:04:06,201810200244,"5,6,6",17,大,单
2018/10/20 04:05:06,201810200245,"1,3,3", 7,小,单
2018/10/20 04:06:06,201810200246,"2,3,3", 8,小,双
2018/10/20 04:07:06,201810200247,"4,5,5",14,大,双
2018/10/20 04:08:06,201810200248,"1,2,5", 8,小,双
2018/10/20 04:09:06,201810200249,"3,4,6",13,大,单
2018/10/20 04:10:06,201810200250,"5,5,6",16,大,双
2018/10/20 04:11:06,201810200251,"2,4,6",12,大,双
2018/10/20 04:12:06,201810200252,"1,3,6",10,小,双
2018/10/20 04:13:06,201810200253,"2,2,2", 6,小,双
2018/10/20 04:14:06,201810200254,"4,4,6",14,大,双
2018/10/20 04:15:06,201810200255,"1,1,6", 8,小,双
2018/10/20 04:16:06,201810200256,"3,3,4",10,小,双
2018/10/20 04:17:06,201810200257,"1,4,5",10,小,双
2018/10/20 04:18:06,201810200258,"3,4,6",13,大,单
2018/10/20 04:19:06,201810200259,"1,1,6", 8,小,双
2018/10/20 04:20:06,201810200260,"6,6,6",18,大,双
2018/10/20 04:21:06,201810200261,"1,4,5",10,小,双
2018/10/20 04:22:05,201810200262,"2,3,6",11,大,单
2018/10/20 04:23:05,201810200263,"1,3,6",10,小,双
2018/10/20 04:24:05,201810200264,"4,6,6",16,大,双
2018/10/20 04:25:05,201810200265,"1,4,4", 9,小,单
2018/10/20 04:26:05,201810200266,"5,5,6",16,大,双
2018/10/20 04:27:05,201810200267,"3,4,5",12,大,双
2018/10/20 04:28:05,201810200268,"3,3,6",12,大,双
2018/10/20 04:29:05,201810200269,"2,4,4",10,小,双
2018/10/20 04:30:05,201810200270,"1,3,4", 8,小,双
2018/10/20 04:31:05,201810200271,"1,1,4", 6,小,双
2018/10/20 04:32:05,201810200272,"4,6,6",16,大,双
2018/10/20 04:33:05,201810200273,"1,3,6",10,小,双
2018/10/20 04:34:06,201810200274,"1,4,5",10,小,双
2018/10/20 04:35:06,201810200275,"1,6,6",13,大,单
2018/10/20 04:36:06,201810200276,"3,5,6",14,大,双
2018/10/20 04:37:06,201810200277,"1,2,4", 7,小,单
2018/10/20 04:38:06,201810200278,"2,5,5",12,大,双
2018/10/20 04:39:06,201810200279,"2,4,6",12,大,双
2018/10/20 04:40:06,201810200280,"2,3,5",10,小,双
